# Optic Calibration — data x10 for NoC stress (2026-05-30)
0, -1, 0, 90, 1:0, 2:1, 3:2, 4:3, 5:4, 6:5, 7:6, 8:7, 9:8, 10:9, 11:10, 12:11, 13:12, 14:13, 15:14, 16:15
1, 0, 62500, 40, -1:-1
2, 1, 62500, 40, -1:-1
3, 2, 62500, 40, -1:-1
4, 3, 62500, 40, -1:-1
5, 4, 62500, 40, -1:-1
6, 5, 62500, 40, -1:-1
7, 6, 62500, 40, -1:-1
8, 7, 62500, 40, -1:-1
9, 8, 62500, 40, -1:-1
10, 9, 62500, 40, -1:-1
11, 10, 62500, 40, -1:-1
12, 11, 62500, 40, -1:-1
13, 12, 62500, 40, -1:-1
14, 13, 62500, 40, -1:-1
15, 14, 62500, 40, -1:-1
16, 15, 62500, 40, -1:-1
