# Direction B SA-optimized mapping
# input: examples/task_driven/tasks_vopd.csv
# algorithm: sa
# w_T=1.0 w_H=0.5
# total_cost=1688.2500 thermal=0.0000 comm=1219.5000
# Optimized static mapping — 12 mappable tasks
0, -1, 0, 0
1, 0, 25000, 70, 2:0, 11:1
2, 0, 30000, 362, 3:1
11, 1, 20000, 27, -1:-1
3, 1, 30000, 362, 4:2, 12:2
4, 2, 30000, 357, 5:3
12, 2, 20000, 157, -1:-1
5, 3, 30000, 353, 6:3
6, 3, 30000, 300, 7:7
7, 7, 30000, 313, 8:7, 9:6, 10:6
8, 7, 30000, 407, -1:-1
9, 6, 30000, 500, -1:-1
10, 6, 25000, 160, -1:-1
