# Random Mapping Ensemble sample 2472 seed=2472
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:12, 2:1, 3:0, 4:15
1, 12, 20000, 8192, 5:2, 6:2
2, 1, 20000, 8192, 7:0, 8:6
3, 0, 20000, 8192, 9:10, 10:7
4, 15, 20000, 8192, 11:5, 12:13
5, 2, 30000, 16384, 13:15, 14:11
6, 2, 30000, 16384, 15:3, 16:3
7, 0, 30000, 16384, 17:7, 18:12
8, 6, 30000, 16384, 19:11, 20:2
9, 10, 30000, 16384, 21:8, 22:11
10, 7, 30000, 16384, 23:13, 24:7
11, 5, 30000, 16384, 25:3, 26:12
12, 13, 30000, 16384, 27:15, 28:11
13, 15, 50000, 32768, 29:10
14, 11, 50000, 32768, 29:10
15, 3, 50000, 32768, 30:10
16, 3, 50000, 32768, 30:10
17, 7, 50000, 32768, 31:10
18, 12, 50000, 32768, 31:10
19, 11, 50000, 32768, 32:15
20, 2, 50000, 32768, 32:15
21, 8, 50000, 32768, 29:10
22, 11, 50000, 32768, 30:10
23, 13, 50000, 32768, 31:10
24, 7, 50000, 32768, 32:15
25, 3, 50000, 32768, 31:10
26, 12, 50000, 32768, 32:15
27, 15, 50000, 32768, 29:10
28, 11, 50000, 32768, 30:10
29, 10, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 15, 30000, 8192, -1:-1
