# Random Mapping Ensemble sample 2663 seed=2663
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:10, 2:4, 3:6, 4:11
1, 10, 20000, 8192, 5:2, 6:13
2, 4, 20000, 8192, 7:7, 8:2
3, 6, 20000, 8192, 9:0, 10:3
4, 11, 20000, 8192, 11:6, 12:12
5, 2, 30000, 16384, 13:8, 14:0
6, 13, 30000, 16384, 15:10, 16:8
7, 7, 30000, 16384, 17:9, 18:7
8, 2, 30000, 16384, 19:1, 20:7
9, 0, 30000, 16384, 21:1, 22:3
10, 3, 30000, 16384, 23:14, 24:11
11, 6, 30000, 16384, 25:8, 26:1
12, 12, 30000, 16384, 27:7, 28:14
13, 8, 50000, 32768, 29:12
14, 0, 50000, 32768, 29:12
15, 10, 50000, 32768, 30:15
16, 8, 50000, 32768, 30:15
17, 9, 50000, 32768, 31:14
18, 7, 50000, 32768, 31:14
19, 1, 50000, 32768, 32:12
20, 7, 50000, 32768, 32:12
21, 1, 50000, 32768, 29:12
22, 3, 50000, 32768, 30:15
23, 14, 50000, 32768, 31:14
24, 11, 50000, 32768, 32:12
25, 8, 50000, 32768, 31:14
26, 1, 50000, 32768, 32:12
27, 7, 50000, 32768, 29:12
28, 14, 50000, 32768, 30:15
29, 12, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 14, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
