# Random Mapping Ensemble sample 2475 seed=2475
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:6, 3:9, 4:10
1, 1, 20000, 8192, 5:1, 6:13
2, 6, 20000, 8192, 7:15, 8:8
3, 9, 20000, 8192, 9:14, 10:4
4, 10, 20000, 8192, 11:8, 12:15
5, 1, 30000, 16384, 13:15, 14:15
6, 13, 30000, 16384, 15:2, 16:4
7, 15, 30000, 16384, 17:5, 18:1
8, 8, 30000, 16384, 19:13, 20:7
9, 14, 30000, 16384, 21:14, 22:11
10, 4, 30000, 16384, 23:14, 24:2
11, 8, 30000, 16384, 25:13, 26:3
12, 15, 30000, 16384, 27:12, 28:15
13, 15, 50000, 32768, 29:10
14, 15, 50000, 32768, 29:10
15, 2, 50000, 32768, 30:11
16, 4, 50000, 32768, 30:11
17, 5, 50000, 32768, 31:13
18, 1, 50000, 32768, 31:13
19, 13, 50000, 32768, 32:11
20, 7, 50000, 32768, 32:11
21, 14, 50000, 32768, 29:10
22, 11, 50000, 32768, 30:11
23, 14, 50000, 32768, 31:13
24, 2, 50000, 32768, 32:11
25, 13, 50000, 32768, 31:13
26, 3, 50000, 32768, 32:11
27, 12, 50000, 32768, 29:10
28, 15, 50000, 32768, 30:11
29, 10, 30000, 8192, -1:-1
30, 11, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 11, 30000, 8192, -1:-1
