# Random Mapping Ensemble sample 1853 seed=1853
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:7, 2:13, 3:10, 4:0
1, 7, 20000, 8192, 5:9, 6:8
2, 13, 20000, 8192, 7:5, 8:3
3, 10, 20000, 8192, 9:8, 10:2
4, 0, 20000, 8192, 11:5, 12:15
5, 9, 30000, 16384, 13:9, 14:4
6, 8, 30000, 16384, 15:15, 16:9
7, 5, 30000, 16384, 17:13, 18:12
8, 3, 30000, 16384, 19:7, 20:8
9, 8, 30000, 16384, 21:9, 22:0
10, 2, 30000, 16384, 23:10, 24:8
11, 5, 30000, 16384, 25:13, 26:2
12, 15, 30000, 16384, 27:14, 28:2
13, 9, 50000, 32768, 29:15
14, 4, 50000, 32768, 29:15
15, 15, 50000, 32768, 30:8
16, 9, 50000, 32768, 30:8
17, 13, 50000, 32768, 31:10
18, 12, 50000, 32768, 31:10
19, 7, 50000, 32768, 32:7
20, 8, 50000, 32768, 32:7
21, 9, 50000, 32768, 29:15
22, 0, 50000, 32768, 30:8
23, 10, 50000, 32768, 31:10
24, 8, 50000, 32768, 32:7
25, 13, 50000, 32768, 31:10
26, 2, 50000, 32768, 32:7
27, 14, 50000, 32768, 29:15
28, 2, 50000, 32768, 30:8
29, 15, 30000, 8192, -1:-1
30, 8, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 7, 30000, 8192, -1:-1
