# Random Mapping Ensemble sample 2464 seed=2464
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:15, 2:12, 3:0, 4:6
1, 15, 20000, 8192, 5:8, 6:13
2, 12, 20000, 8192, 7:8, 8:15
3, 0, 20000, 8192, 9:8, 10:14
4, 6, 20000, 8192, 11:14, 12:11
5, 8, 30000, 16384, 13:12, 14:11
6, 13, 30000, 16384, 15:6, 16:3
7, 8, 30000, 16384, 17:5, 18:3
8, 15, 30000, 16384, 19:5, 20:2
9, 8, 30000, 16384, 21:8, 22:5
10, 14, 30000, 16384, 23:1, 24:11
11, 14, 30000, 16384, 25:6, 26:3
12, 11, 30000, 16384, 27:8, 28:8
13, 12, 50000, 32768, 29:12
14, 11, 50000, 32768, 29:12
15, 6, 50000, 32768, 30:14
16, 3, 50000, 32768, 30:14
17, 5, 50000, 32768, 31:10
18, 3, 50000, 32768, 31:10
19, 5, 50000, 32768, 32:11
20, 2, 50000, 32768, 32:11
21, 8, 50000, 32768, 29:12
22, 5, 50000, 32768, 30:14
23, 1, 50000, 32768, 31:10
24, 11, 50000, 32768, 32:11
25, 6, 50000, 32768, 31:10
26, 3, 50000, 32768, 32:11
27, 8, 50000, 32768, 29:12
28, 8, 50000, 32768, 30:14
29, 12, 30000, 8192, -1:-1
30, 14, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 11, 30000, 8192, -1:-1
