# Random Mapping Ensemble sample 2466 seed=2466
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:10, 2:11, 3:10, 4:2
1, 10, 20000, 8192, 5:6, 6:10
2, 11, 20000, 8192, 7:11, 8:12
3, 10, 20000, 8192, 9:6, 10:9
4, 2, 20000, 8192, 11:11, 12:12
5, 6, 30000, 16384, 13:5, 14:7
6, 10, 30000, 16384, 15:11, 16:10
7, 11, 30000, 16384, 17:3, 18:8
8, 12, 30000, 16384, 19:12, 20:1
9, 6, 30000, 16384, 21:9, 22:2
10, 9, 30000, 16384, 23:14, 24:13
11, 11, 30000, 16384, 25:2, 26:4
12, 12, 30000, 16384, 27:7, 28:0
13, 5, 50000, 32768, 29:10
14, 7, 50000, 32768, 29:10
15, 11, 50000, 32768, 30:15
16, 10, 50000, 32768, 30:15
17, 3, 50000, 32768, 31:15
18, 8, 50000, 32768, 31:15
19, 12, 50000, 32768, 32:15
20, 1, 50000, 32768, 32:15
21, 9, 50000, 32768, 29:10
22, 2, 50000, 32768, 30:15
23, 14, 50000, 32768, 31:15
24, 13, 50000, 32768, 32:15
25, 2, 50000, 32768, 31:15
26, 4, 50000, 32768, 32:15
27, 7, 50000, 32768, 29:10
28, 0, 50000, 32768, 30:15
29, 10, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 15, 30000, 8192, -1:-1
32, 15, 30000, 8192, -1:-1
