# Random Mapping Ensemble sample 676 seed=676
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:0, 2:15, 3:13, 4:10
1, 0, 20000, 8192, 5:12, 6:8
2, 15, 20000, 8192, 7:11, 8:11
3, 13, 20000, 8192, 9:15, 10:15
4, 10, 20000, 8192, 11:6, 12:2
5, 12, 30000, 16384, 13:0, 14:3
6, 8, 30000, 16384, 15:8, 16:10
7, 11, 30000, 16384, 17:15, 18:12
8, 11, 30000, 16384, 19:3, 20:11
9, 15, 30000, 16384, 21:9, 22:13
10, 15, 30000, 16384, 23:14, 24:11
11, 6, 30000, 16384, 25:7, 26:5
12, 2, 30000, 16384, 27:12, 28:14
13, 0, 50000, 32768, 29:14
14, 3, 50000, 32768, 29:14
15, 8, 50000, 32768, 30:12
16, 10, 50000, 32768, 30:12
17, 15, 50000, 32768, 31:12
18, 12, 50000, 32768, 31:12
19, 3, 50000, 32768, 32:12
20, 11, 50000, 32768, 32:12
21, 9, 50000, 32768, 29:14
22, 13, 50000, 32768, 30:12
23, 14, 50000, 32768, 31:12
24, 11, 50000, 32768, 32:12
25, 7, 50000, 32768, 31:12
26, 5, 50000, 32768, 32:12
27, 12, 50000, 32768, 29:14
28, 14, 50000, 32768, 30:12
29, 14, 30000, 8192, -1:-1
30, 12, 30000, 8192, -1:-1
31, 12, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
