# Random Mapping Ensemble sample 1030 seed=1030
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:13, 3:5, 4:6
1, 1, 20000, 8192, 5:14, 6:12
2, 13, 20000, 8192, 7:2, 8:14
3, 5, 20000, 8192, 9:4, 10:6
4, 6, 20000, 8192, 11:0, 12:4
5, 14, 30000, 16384, 13:5, 14:0
6, 12, 30000, 16384, 15:9, 16:11
7, 2, 30000, 16384, 17:13, 18:9
8, 14, 30000, 16384, 19:13, 20:1
9, 4, 30000, 16384, 21:11, 22:12
10, 6, 30000, 16384, 23:7, 24:1
11, 0, 30000, 16384, 25:4, 26:4
12, 4, 30000, 16384, 27:12, 28:10
13, 5, 50000, 32768, 29:11
14, 0, 50000, 32768, 29:11
15, 9, 50000, 32768, 30:12
16, 11, 50000, 32768, 30:12
17, 13, 50000, 32768, 31:14
18, 9, 50000, 32768, 31:14
19, 13, 50000, 32768, 32:12
20, 1, 50000, 32768, 32:12
21, 11, 50000, 32768, 29:11
22, 12, 50000, 32768, 30:12
23, 7, 50000, 32768, 31:14
24, 1, 50000, 32768, 32:12
25, 4, 50000, 32768, 31:14
26, 4, 50000, 32768, 32:12
27, 12, 50000, 32768, 29:11
28, 10, 50000, 32768, 30:12
29, 11, 30000, 8192, -1:-1
30, 12, 30000, 8192, -1:-1
31, 14, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
