# Random Mapping Ensemble sample 2729 seed=2729
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:4, 2:5, 3:0, 4:13
1, 4, 20000, 8192, 5:15, 6:2
2, 5, 20000, 8192, 7:11, 8:8
3, 0, 20000, 8192, 9:4, 10:10
4, 13, 20000, 8192, 11:7, 12:14
5, 15, 30000, 16384, 13:6, 14:2
6, 2, 30000, 16384, 15:11, 16:13
7, 11, 30000, 16384, 17:11, 18:3
8, 8, 30000, 16384, 19:13, 20:7
9, 4, 30000, 16384, 21:4, 22:15
10, 10, 30000, 16384, 23:9, 24:6
11, 7, 30000, 16384, 25:7, 26:7
12, 14, 30000, 16384, 27:2, 28:2
13, 6, 50000, 32768, 29:13
14, 2, 50000, 32768, 29:13
15, 11, 50000, 32768, 30:15
16, 13, 50000, 32768, 30:15
17, 11, 50000, 32768, 31:10
18, 3, 50000, 32768, 31:10
19, 13, 50000, 32768, 32:10
20, 7, 50000, 32768, 32:10
21, 4, 50000, 32768, 29:13
22, 15, 50000, 32768, 30:15
23, 9, 50000, 32768, 31:10
24, 6, 50000, 32768, 32:10
25, 7, 50000, 32768, 31:10
26, 7, 50000, 32768, 32:10
27, 2, 50000, 32768, 29:13
28, 2, 50000, 32768, 30:15
29, 13, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 10, 30000, 8192, -1:-1
