# Random Mapping Ensemble sample 2086 seed=2086
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:8, 2:6, 3:14, 4:2
1, 8, 20000, 8192, 5:5, 6:2
2, 6, 20000, 8192, 7:2, 8:10
3, 14, 20000, 8192, 9:15, 10:7
4, 2, 20000, 8192, 11:10, 12:13
5, 5, 30000, 16384, 13:7, 14:0
6, 2, 30000, 16384, 15:11, 16:13
7, 2, 30000, 16384, 17:4, 18:1
8, 10, 30000, 16384, 19:4, 20:5
9, 15, 30000, 16384, 21:14, 22:7
10, 7, 30000, 16384, 23:8, 24:11
11, 10, 30000, 16384, 25:15, 26:4
12, 13, 30000, 16384, 27:12, 28:4
13, 7, 50000, 32768, 29:14
14, 0, 50000, 32768, 29:14
15, 11, 50000, 32768, 30:10
16, 13, 50000, 32768, 30:10
17, 4, 50000, 32768, 31:12
18, 1, 50000, 32768, 31:12
19, 4, 50000, 32768, 32:12
20, 5, 50000, 32768, 32:12
21, 14, 50000, 32768, 29:14
22, 7, 50000, 32768, 30:10
23, 8, 50000, 32768, 31:12
24, 11, 50000, 32768, 32:12
25, 15, 50000, 32768, 31:12
26, 4, 50000, 32768, 32:12
27, 12, 50000, 32768, 29:14
28, 4, 50000, 32768, 30:10
29, 14, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 12, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
