# Random Mapping Ensemble sample 982 seed=982
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:3, 2:11, 3:2, 4:15
1, 3, 20000, 8192, 5:8, 6:2
2, 11, 20000, 8192, 7:8, 8:9
3, 2, 20000, 8192, 9:1, 10:1
4, 15, 20000, 8192, 11:7, 12:0
5, 8, 30000, 16384, 13:10, 14:2
6, 2, 30000, 16384, 15:6, 16:12
7, 8, 30000, 16384, 17:13, 18:12
8, 9, 30000, 16384, 19:0, 20:14
9, 1, 30000, 16384, 21:13, 22:7
10, 1, 30000, 16384, 23:13, 24:8
11, 7, 30000, 16384, 25:13, 26:8
12, 0, 30000, 16384, 27:2, 28:7
13, 10, 50000, 32768, 29:10
14, 2, 50000, 32768, 29:10
15, 6, 50000, 32768, 30:10
16, 12, 50000, 32768, 30:10
17, 13, 50000, 32768, 31:11
18, 12, 50000, 32768, 31:11
19, 0, 50000, 32768, 32:10
20, 14, 50000, 32768, 32:10
21, 13, 50000, 32768, 29:10
22, 7, 50000, 32768, 30:10
23, 13, 50000, 32768, 31:11
24, 8, 50000, 32768, 32:10
25, 13, 50000, 32768, 31:11
26, 8, 50000, 32768, 32:10
27, 2, 50000, 32768, 29:10
28, 7, 50000, 32768, 30:10
29, 10, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 11, 30000, 8192, -1:-1
32, 10, 30000, 8192, -1:-1
