# Random Mapping Ensemble sample 1530 seed=1530
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:14, 3:8, 4:8
1, 1, 20000, 8192, 5:3, 6:10
2, 14, 20000, 8192, 7:5, 8:0
3, 8, 20000, 8192, 9:11, 10:13
4, 8, 20000, 8192, 11:11, 12:15
5, 3, 30000, 16384, 13:9, 14:15
6, 10, 30000, 16384, 15:15, 16:15
7, 5, 30000, 16384, 17:14, 18:12
8, 0, 30000, 16384, 19:8, 20:1
9, 11, 30000, 16384, 21:15, 22:2
10, 13, 30000, 16384, 23:13, 24:14
11, 11, 30000, 16384, 25:15, 26:12
12, 15, 30000, 16384, 27:2, 28:11
13, 9, 50000, 32768, 29:13
14, 15, 50000, 32768, 29:13
15, 15, 50000, 32768, 30:11
16, 15, 50000, 32768, 30:11
17, 14, 50000, 32768, 31:10
18, 12, 50000, 32768, 31:10
19, 8, 50000, 32768, 32:12
20, 1, 50000, 32768, 32:12
21, 15, 50000, 32768, 29:13
22, 2, 50000, 32768, 30:11
23, 13, 50000, 32768, 31:10
24, 14, 50000, 32768, 32:12
25, 15, 50000, 32768, 31:10
26, 12, 50000, 32768, 32:12
27, 2, 50000, 32768, 29:13
28, 11, 50000, 32768, 30:11
29, 13, 30000, 8192, -1:-1
30, 11, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
