# Random Mapping Ensemble sample 1717 seed=1717
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:5, 2:7, 3:6, 4:3
1, 5, 20000, 8192, 5:1, 6:7
2, 7, 20000, 8192, 7:4, 8:9
3, 6, 20000, 8192, 9:14, 10:14
4, 3, 20000, 8192, 11:11, 12:5
5, 1, 30000, 16384, 13:11, 14:15
6, 7, 30000, 16384, 15:13, 16:0
7, 4, 30000, 16384, 17:15, 18:14
8, 9, 30000, 16384, 19:0, 20:0
9, 14, 30000, 16384, 21:5, 22:2
10, 14, 30000, 16384, 23:7, 24:6
11, 11, 30000, 16384, 25:12, 26:2
12, 5, 30000, 16384, 27:7, 28:6
13, 11, 50000, 32768, 29:15
14, 15, 50000, 32768, 29:15
15, 13, 50000, 32768, 30:12
16, 0, 50000, 32768, 30:12
17, 15, 50000, 32768, 31:13
18, 14, 50000, 32768, 31:13
19, 0, 50000, 32768, 32:12
20, 0, 50000, 32768, 32:12
21, 5, 50000, 32768, 29:15
22, 2, 50000, 32768, 30:12
23, 7, 50000, 32768, 31:13
24, 6, 50000, 32768, 32:12
25, 12, 50000, 32768, 31:13
26, 2, 50000, 32768, 32:12
27, 7, 50000, 32768, 29:15
28, 6, 50000, 32768, 30:12
29, 15, 30000, 8192, -1:-1
30, 12, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
