# Random Mapping Ensemble sample 2177 seed=2177
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:9, 3:12, 4:7
1, 1, 20000, 8192, 5:0, 6:5
2, 9, 20000, 8192, 7:12, 8:4
3, 12, 20000, 8192, 9:9, 10:5
4, 7, 20000, 8192, 11:1, 12:7
5, 0, 30000, 16384, 13:10, 14:7
6, 5, 30000, 16384, 15:4, 16:9
7, 12, 30000, 16384, 17:8, 18:12
8, 4, 30000, 16384, 19:2, 20:14
9, 9, 30000, 16384, 21:4, 22:13
10, 5, 30000, 16384, 23:2, 24:4
11, 1, 30000, 16384, 25:3, 26:12
12, 7, 30000, 16384, 27:13, 28:1
13, 10, 50000, 32768, 29:13
14, 7, 50000, 32768, 29:13
15, 4, 50000, 32768, 30:10
16, 9, 50000, 32768, 30:10
17, 8, 50000, 32768, 31:13
18, 12, 50000, 32768, 31:13
19, 2, 50000, 32768, 32:12
20, 14, 50000, 32768, 32:12
21, 4, 50000, 32768, 29:13
22, 13, 50000, 32768, 30:10
23, 2, 50000, 32768, 31:13
24, 4, 50000, 32768, 32:12
25, 3, 50000, 32768, 31:13
26, 12, 50000, 32768, 32:12
27, 13, 50000, 32768, 29:13
28, 1, 50000, 32768, 30:10
29, 13, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
