# Random Mapping Ensemble sample 1006 seed=1006
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:11, 2:1, 3:7, 4:14
1, 11, 20000, 8192, 5:0, 6:6
2, 1, 20000, 8192, 7:10, 8:0
3, 7, 20000, 8192, 9:6, 10:9
4, 14, 20000, 8192, 11:4, 12:2
5, 0, 30000, 16384, 13:12, 14:0
6, 6, 30000, 16384, 15:9, 16:0
7, 10, 30000, 16384, 17:8, 18:1
8, 0, 30000, 16384, 19:9, 20:0
9, 6, 30000, 16384, 21:1, 22:8
10, 9, 30000, 16384, 23:9, 24:2
11, 4, 30000, 16384, 25:2, 26:12
12, 2, 30000, 16384, 27:0, 28:14
13, 12, 50000, 32768, 29:11
14, 0, 50000, 32768, 29:11
15, 9, 50000, 32768, 30:10
16, 0, 50000, 32768, 30:10
17, 8, 50000, 32768, 31:12
18, 1, 50000, 32768, 31:12
19, 9, 50000, 32768, 32:15
20, 0, 50000, 32768, 32:15
21, 1, 50000, 32768, 29:11
22, 8, 50000, 32768, 30:10
23, 9, 50000, 32768, 31:12
24, 2, 50000, 32768, 32:15
25, 2, 50000, 32768, 31:12
26, 12, 50000, 32768, 32:15
27, 0, 50000, 32768, 29:11
28, 14, 50000, 32768, 30:10
29, 11, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 12, 30000, 8192, -1:-1
32, 15, 30000, 8192, -1:-1
