# Random Mapping Ensemble sample 296 seed=296
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:2, 2:8, 3:11, 4:1
1, 2, 20000, 8192, 5:13, 6:5
2, 8, 20000, 8192, 7:3, 8:1
3, 11, 20000, 8192, 9:9, 10:5
4, 1, 20000, 8192, 11:7, 12:0
5, 13, 30000, 16384, 13:13, 14:11
6, 5, 30000, 16384, 15:4, 16:7
7, 3, 30000, 16384, 17:3, 18:5
8, 1, 30000, 16384, 19:7, 20:14
9, 9, 30000, 16384, 21:13, 22:10
10, 5, 30000, 16384, 23:6, 24:8
11, 7, 30000, 16384, 25:9, 26:2
12, 0, 30000, 16384, 27:14, 28:8
13, 13, 50000, 32768, 29:14
14, 11, 50000, 32768, 29:14
15, 4, 50000, 32768, 30:11
16, 7, 50000, 32768, 30:11
17, 3, 50000, 32768, 31:13
18, 5, 50000, 32768, 31:13
19, 7, 50000, 32768, 32:10
20, 14, 50000, 32768, 32:10
21, 13, 50000, 32768, 29:14
22, 10, 50000, 32768, 30:11
23, 6, 50000, 32768, 31:13
24, 8, 50000, 32768, 32:10
25, 9, 50000, 32768, 31:13
26, 2, 50000, 32768, 32:10
27, 14, 50000, 32768, 29:14
28, 8, 50000, 32768, 30:11
29, 14, 30000, 8192, -1:-1
30, 11, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 10, 30000, 8192, -1:-1
