# Random Mapping Ensemble sample 631 seed=631
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:9, 2:10, 3:6, 4:5
1, 9, 20000, 8192, 5:4, 6:6
2, 10, 20000, 8192, 7:9, 8:4
3, 6, 20000, 8192, 9:4, 10:11
4, 5, 20000, 8192, 11:7, 12:2
5, 4, 30000, 16384, 13:1, 14:5
6, 6, 30000, 16384, 15:12, 16:9
7, 9, 30000, 16384, 17:0, 18:4
8, 4, 30000, 16384, 19:0, 20:13
9, 4, 30000, 16384, 21:6, 22:1
10, 11, 30000, 16384, 23:2, 24:11
11, 7, 30000, 16384, 25:14, 26:12
12, 2, 30000, 16384, 27:10, 28:1
13, 1, 50000, 32768, 29:10
14, 5, 50000, 32768, 29:10
15, 12, 50000, 32768, 30:10
16, 9, 50000, 32768, 30:10
17, 0, 50000, 32768, 31:15
18, 4, 50000, 32768, 31:15
19, 0, 50000, 32768, 32:13
20, 13, 50000, 32768, 32:13
21, 6, 50000, 32768, 29:10
22, 1, 50000, 32768, 30:10
23, 2, 50000, 32768, 31:15
24, 11, 50000, 32768, 32:13
25, 14, 50000, 32768, 31:15
26, 12, 50000, 32768, 32:13
27, 10, 50000, 32768, 29:10
28, 1, 50000, 32768, 30:10
29, 10, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 15, 30000, 8192, -1:-1
32, 13, 30000, 8192, -1:-1
