# Random Mapping Ensemble sample 26 seed=26
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:6, 2:6, 3:13, 4:1
1, 6, 20000, 8192, 5:4, 6:15
2, 6, 20000, 8192, 7:1, 8:5
3, 13, 20000, 8192, 9:13, 10:7
4, 1, 20000, 8192, 11:13, 12:6
5, 4, 30000, 16384, 13:0, 14:7
6, 15, 30000, 16384, 15:4, 16:4
7, 1, 30000, 16384, 17:6, 18:15
8, 5, 30000, 16384, 19:12, 20:11
9, 13, 30000, 16384, 21:7, 22:0
10, 7, 30000, 16384, 23:0, 24:9
11, 13, 30000, 16384, 25:3, 26:1
12, 6, 30000, 16384, 27:0, 28:14
13, 0, 50000, 32768, 29:13
14, 7, 50000, 32768, 29:13
15, 4, 50000, 32768, 30:13
16, 4, 50000, 32768, 30:13
17, 6, 50000, 32768, 31:10
18, 15, 50000, 32768, 31:10
19, 12, 50000, 32768, 32:10
20, 11, 50000, 32768, 32:10
21, 7, 50000, 32768, 29:13
22, 0, 50000, 32768, 30:13
23, 0, 50000, 32768, 31:10
24, 9, 50000, 32768, 32:10
25, 3, 50000, 32768, 31:10
26, 1, 50000, 32768, 32:10
27, 0, 50000, 32768, 29:13
28, 14, 50000, 32768, 30:13
29, 13, 30000, 8192, -1:-1
30, 13, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 10, 30000, 8192, -1:-1
