# Random Mapping Ensemble sample 429 seed=429
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:3, 2:0, 3:10, 4:0
1, 3, 20000, 8192, 5:7, 6:15
2, 0, 20000, 8192, 7:12, 8:5
3, 10, 20000, 8192, 9:0, 10:12
4, 0, 20000, 8192, 11:13, 12:3
5, 7, 30000, 16384, 13:14, 14:9
6, 15, 30000, 16384, 15:1, 16:9
7, 12, 30000, 16384, 17:8, 18:5
8, 5, 30000, 16384, 19:1, 20:5
9, 0, 30000, 16384, 21:2, 22:11
10, 12, 30000, 16384, 23:1, 24:11
11, 13, 30000, 16384, 25:6, 26:6
12, 3, 30000, 16384, 27:1, 28:4
13, 14, 50000, 32768, 29:10
14, 9, 50000, 32768, 29:10
15, 1, 50000, 32768, 30:10
16, 9, 50000, 32768, 30:10
17, 8, 50000, 32768, 31:15
18, 5, 50000, 32768, 31:15
19, 1, 50000, 32768, 32:12
20, 5, 50000, 32768, 32:12
21, 2, 50000, 32768, 29:10
22, 11, 50000, 32768, 30:10
23, 1, 50000, 32768, 31:15
24, 11, 50000, 32768, 32:12
25, 6, 50000, 32768, 31:15
26, 6, 50000, 32768, 32:12
27, 1, 50000, 32768, 29:10
28, 4, 50000, 32768, 30:10
29, 10, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 15, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
