# Random Mapping Ensemble sample 494 seed=494
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:4, 2:0, 3:0, 4:15
1, 4, 20000, 8192, 5:8, 6:13
2, 0, 20000, 8192, 7:8, 8:12
3, 0, 20000, 8192, 9:13, 10:6
4, 15, 20000, 8192, 11:13, 12:12
5, 8, 30000, 16384, 13:12, 14:14
6, 13, 30000, 16384, 15:14, 16:12
7, 8, 30000, 16384, 17:2, 18:14
8, 12, 30000, 16384, 19:11, 20:15
9, 13, 30000, 16384, 21:11, 22:7
10, 6, 30000, 16384, 23:4, 24:0
11, 13, 30000, 16384, 25:11, 26:4
12, 12, 30000, 16384, 27:4, 28:15
13, 12, 50000, 32768, 29:15
14, 14, 50000, 32768, 29:15
15, 14, 50000, 32768, 30:15
16, 12, 50000, 32768, 30:15
17, 2, 50000, 32768, 31:10
18, 14, 50000, 32768, 31:10
19, 11, 50000, 32768, 32:12
20, 15, 50000, 32768, 32:12
21, 11, 50000, 32768, 29:15
22, 7, 50000, 32768, 30:15
23, 4, 50000, 32768, 31:10
24, 0, 50000, 32768, 32:12
25, 11, 50000, 32768, 31:10
26, 4, 50000, 32768, 32:12
27, 4, 50000, 32768, 29:15
28, 15, 50000, 32768, 30:15
29, 15, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
