# Random Mapping Ensemble sample 782 seed=782
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:3, 2:8, 3:10, 4:11
1, 3, 20000, 8192, 5:14, 6:10
2, 8, 20000, 8192, 7:8, 8:8
3, 10, 20000, 8192, 9:9, 10:10
4, 11, 20000, 8192, 11:14, 12:5
5, 14, 30000, 16384, 13:6, 14:13
6, 10, 30000, 16384, 15:12, 16:5
7, 8, 30000, 16384, 17:5, 18:14
8, 8, 30000, 16384, 19:7, 20:12
9, 9, 30000, 16384, 21:7, 22:0
10, 10, 30000, 16384, 23:5, 24:2
11, 14, 30000, 16384, 25:12, 26:4
12, 5, 30000, 16384, 27:11, 28:13
13, 6, 50000, 32768, 29:10
14, 13, 50000, 32768, 29:10
15, 12, 50000, 32768, 30:14
16, 5, 50000, 32768, 30:14
17, 5, 50000, 32768, 31:13
18, 14, 50000, 32768, 31:13
19, 7, 50000, 32768, 32:13
20, 12, 50000, 32768, 32:13
21, 7, 50000, 32768, 29:10
22, 0, 50000, 32768, 30:14
23, 5, 50000, 32768, 31:13
24, 2, 50000, 32768, 32:13
25, 12, 50000, 32768, 31:13
26, 4, 50000, 32768, 32:13
27, 11, 50000, 32768, 29:10
28, 13, 50000, 32768, 30:14
29, 10, 30000, 8192, -1:-1
30, 14, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 13, 30000, 8192, -1:-1
