# Random Mapping Ensemble sample 875 seed=875
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:8, 2:10, 3:13, 4:7
1, 8, 20000, 8192, 5:15, 6:2
2, 10, 20000, 8192, 7:11, 8:14
3, 13, 20000, 8192, 9:14, 10:7
4, 7, 20000, 8192, 11:3, 12:1
5, 15, 30000, 16384, 13:5, 14:1
6, 2, 30000, 16384, 15:2, 16:14
7, 11, 30000, 16384, 17:8, 18:3
8, 14, 30000, 16384, 19:2, 20:0
9, 14, 30000, 16384, 21:4, 22:14
10, 7, 30000, 16384, 23:10, 24:8
11, 3, 30000, 16384, 25:4, 26:9
12, 1, 30000, 16384, 27:8, 28:13
13, 5, 50000, 32768, 29:10
14, 1, 50000, 32768, 29:10
15, 2, 50000, 32768, 30:13
16, 14, 50000, 32768, 30:13
17, 8, 50000, 32768, 31:13
18, 3, 50000, 32768, 31:13
19, 2, 50000, 32768, 32:12
20, 0, 50000, 32768, 32:12
21, 4, 50000, 32768, 29:10
22, 14, 50000, 32768, 30:13
23, 10, 50000, 32768, 31:13
24, 8, 50000, 32768, 32:12
25, 4, 50000, 32768, 31:13
26, 9, 50000, 32768, 32:12
27, 8, 50000, 32768, 29:10
28, 13, 50000, 32768, 30:13
29, 10, 30000, 8192, -1:-1
30, 13, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 12, 30000, 8192, -1:-1
