# Random Mapping Ensemble sample 1145 seed=1145
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:6, 2:9, 3:10, 4:5
1, 6, 20000, 8192, 5:10, 6:9
2, 9, 20000, 8192, 7:5, 8:1
3, 10, 20000, 8192, 9:0, 10:8
4, 5, 20000, 8192, 11:10, 12:6
5, 10, 30000, 16384, 13:14, 14:4
6, 9, 30000, 16384, 15:14, 16:2
7, 5, 30000, 16384, 17:15, 18:10
8, 1, 30000, 16384, 19:9, 20:2
9, 0, 30000, 16384, 21:9, 22:10
10, 8, 30000, 16384, 23:3, 24:3
11, 10, 30000, 16384, 25:4, 26:4
12, 6, 30000, 16384, 27:13, 28:3
13, 14, 50000, 32768, 29:15
14, 4, 50000, 32768, 29:15
15, 14, 50000, 32768, 30:11
16, 2, 50000, 32768, 30:11
17, 15, 50000, 32768, 31:12
18, 10, 50000, 32768, 31:12
19, 9, 50000, 32768, 32:14
20, 2, 50000, 32768, 32:14
21, 9, 50000, 32768, 29:15
22, 10, 50000, 32768, 30:11
23, 3, 50000, 32768, 31:12
24, 3, 50000, 32768, 32:14
25, 4, 50000, 32768, 31:12
26, 4, 50000, 32768, 32:14
27, 13, 50000, 32768, 29:15
28, 3, 50000, 32768, 30:11
29, 15, 30000, 8192, -1:-1
30, 11, 30000, 8192, -1:-1
31, 12, 30000, 8192, -1:-1
32, 14, 30000, 8192, -1:-1
