# Optic Calibration — extreme communication stress (CCR ~0.06)
# 16 PE → GB, 32KB data each, minimal 1μs compute
0, -1, 0, 4096, 1:0, 2:1, 3:2, 4:3, 5:4, 6:5, 7:6, 8:7, 9:8, 10:9, 11:10, 12:11, 13:12, 14:13, 15:14, 16:15
1, 0, 1000, 32768, -1:-1
2, 1, 1000, 32768, -1:-1
3, 2, 1000, 32768, -1:-1
4, 3, 1000, 32768, -1:-1
5, 4, 1000, 32768, -1:-1
6, 5, 1000, 32768, -1:-1
7, 6, 1000, 32768, -1:-1
8, 7, 1000, 32768, -1:-1
9, 8, 1000, 32768, -1:-1
10, 9, 1000, 32768, -1:-1
11, 10, 1000, 32768, -1:-1
12, 11, 1000, 32768, -1:-1
13, 12, 1000, 32768, -1:-1
14, 13, 1000, 32768, -1:-1
15, 14, 1000, 32768, -1:-1
16, 15, 1000, 32768, -1:-1
